scan_name,sideband_ratio,sideband_fraction_total,eom_offset_kHz,blue_detuning_MHz,cooling_total_intensity_mW_cm2,n_fock,n_ss,pe_ss,scattering_rate_kHz,total_scattering_rate_kHz,scattering_rate_hz,scatter_hz_per_asymptotic_quantum,p_top,p_tail_last2,delta_phi_pol_pi,solver_used,runtime_s
eom_offset_ratio_0p6,0.6,0.37499999999999994,30.0,40.0,4.0,6,0.20761363315849765,0.00024329811131468788,8.789950930092694,8.789950930092694,8789.950930092693,11093.011311047594,0.0016420696250959202,0.00580036981359831,13.678888366164301,direct(w=auto),37.48333299999649
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,15.0,4.0,6,0.33651363267574563,0.00014206016481243757,5.132394456638854,5.132394456638854,5132.3944566388545,7735.493462114478,0.001190137069240263,0.00410962104578847,13.678840332934593,direct(w=auto),38.47124630000326
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,20.0,4.0,6,0.3636166317878229,0.0001180049486671927,4.263320017931072,4.263320017931072,4263.320017931072,6699.295158998615,0.001846002189110026,0.006284320574771728,13.678840332934593,direct(w=auto),36.40387609999743
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,25.0,4.0,6,0.3401389921603488,9.977433221762347e-05,3.6046785547847024,3.6046785547847024,3604.6785547847026,5462.784604573352,0.0016364692180896923,0.006010436921189539,13.678840332934593,direct(w=auto),24.368501999997534
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,30.0,4.0,6,0.2776145693723684,8.315339340493146e-05,3.004192033182938,3.004192033182938,3004.192033182938,4158.710718421881,0.0012531755761419666,0.004801509909764686,13.678840332934593,direct(w=auto),18.84527050000179
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,35.0,4.0,6,0.2104671873695502,7.0844518522866e-05,2.5594931177932314,2.5594931177932314,2559.4931177932312,3241.781819384918,0.0007347485938610914,0.002992226526961381,13.678840332934593,direct(w=auto),19.56113400000322
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,40.0,4.0,6,0.15435263512796682,6.134985875787774e-05,2.2164670540839815,2.2164670540839815,2216.4670540839816,2621.0299306252628,0.0005430964153499651,0.0022119907377177697,13.678840332934593,direct(w=auto),34.62626569999702
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,45.0,4.0,6,0.11022750207330387,5.3518866573019585e-05,1.9335464976238828,1.9335464976238828,1933.5464976238827,2173.0796379179365,0.0004225205606782817,0.0016739841488406693,13.678840332934593,direct(w=auto),35.521631899995555
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,50.0,4.0,6,0.0830286908178781,4.7625163378958486e-05,1.7206169290695206,1.7206169290695206,1720.6169290695207,1876.4130478675477,0.00036051805494787545,0.0014166269127909826,13.678840332934593,direct(w=auto),34.84034860000247
blue_detuning_ratio_0p1,0.1,0.09090909090909091,6.0,60.0,4.0,6,0.07152511427518585,3.967550223887689e-05,1.433409063153122,1.433409063153122,1433.409063153122,1543.8318097684794,0.00038059250455617117,0.0015108310998922614,13.678840332934593,direct(w=auto),35.31179790000169
