blue_detuning_MHz,t_s,t_ms,P0,P1,P2
20.0,0.9386733416770964,938.6733416770963,0.04518068951348838,0.9548107987074054,8.511779121384324e-06
20.0,0.9411764705882353,941.1764705882352,0.04496840992913808,0.9550236539408693,7.936130006479864e-06
20.0,0.9436795994993742,943.6795994993741,0.04475829779223473,0.9552343353394807,7.366868298661147e-06
20.0,0.9461827284105132,946.1827284105132,0.04455033097250302,0.9554423423986896,7.326628820593822e-06
20.0,0.9486858573216521,948.6858573216521,0.04434448756553511,0.9556476191580733,7.893276405484217e-06
20.0,0.951188986232791,951.188986232791,0.044140745890451666,0.9558507094953357,8.54461422612892e-06
20.0,0.9536921151439299,953.69211514393,0.043939084487931185,0.9560512321601281,9.683351954022613e-06
20.0,0.9561952440550688,956.1952440550689,0.04373948211715761,0.956251740523335,8.777359521202288e-06
20.0,0.9586983729662077,958.6983729662078,0.04354191775508405,0.9564504125605676,7.669684362304106e-06
20.0,0.9612015018773468,961.2015018773468,0.043346370593159406,0.9566462068251133,7.422581741334046e-06
20.0,0.9637046307884857,963.7046307884857,0.04315282003509258,0.9568390800416328,8.099923288126424e-06
20.0,0.9662077596996246,966.2077596996246,0.042961245694710895,0.9570298496521418,8.904653160201257e-06
20.0,0.9687108886107635,968.7108886107635,0.04277162739387946,0.9572198698872106,8.502718923798239e-06
20.0,0.9712140175219024,971.2140175219024,0.042583945160937935,0.9574082958222905,7.759016784784749e-06
20.0,0.9737171464330413,973.7171464330413,0.04239817922809554,0.9575945240484472,7.296723470214103e-06
20.0,0.9762202753441802,976.2202753441802,0.04221431002933297,0.9577782721161116,7.417854569026432e-06
